dataHCNC_SF1,dataHCNC_SF2
0.824353912301962,0.304840710651289
0.827425691785472,0.312554296966257
0.830497471268982,0.320774806980664
0.833569250752492,0.326236422661455
0.836641030236002,0.331755866995818
0.839712809719512,0.341168672008722
0.842784589203022,0.345562873526971
0.845856368686532,0.348275230163871
0.848928148170042,0.350860645346798
0.851999927653552,0.354076648205492
0.855071707137062,0.353377923192897
0.858143486620572,0.354781450982713
0.861215266104082,0.357606452079687
0.864287045587592,0.359221652809024
0.867358825071102,0.362478810816888
0.870430604554612,0.363025055787557
0.873502384038122,0.366316600220728
0.876574163521632,0.37367251763364
0.879645943005142,0.375448608989958
0.882717722488652,0.378367439319167
0.885789501972162,0.380750664816275
0.888861281455672,0.383767792533318
0.891933060939182,0.386219474335218
0.895004840422692,0.387502315311376
0.898076619906202,0.391108865835742
0.901148399389712,0.390964102723849
0.904220178873222,0.391580648987757
0.907291958356732,0.394916254597831
0.910363737840242,0.390290819680485
0.913435517323752,0.393459360099122
0.916507296807263,0.396866217902161
0.919579076290773,0.399307904059265
0.922650855774283,0.401402143299382
0.925722635257793,0.400821774753526
0.928794414741303,0.400306885631328
0.931866194224813,0.402804347263663
0.934937973708323,0.407127413628813
0.938009753191833,0.411953800240479
0.941081532675343,0.415380428225487
0.944153312158853,0.416373880241393
0.947225091642363,0.421491746747528
0.950296871125873,0.423018283465008
0.953368650609383,0.424488499739748
0.956440430092893,0.426330239066989
0.959512209576403,0.430233680284418
0.962583989059913,0.431895297077037
0.965655768543423,0.43314048514982
0.968727548026933,0.438061722037073
0.971799327510443,0.440112015051678
0.974871106993953,0.439664707592176
0.977942886477463,0.446783013801967
0.981014665960973,0.450827967434211
0.984086445444483,0.455768733503659
0.987158224927993,0.463508518670865
0.990230004411503,0.466716749259032
0.993301783895013,0.470374736323791
0.996373563378523,0.476282072675568
0.999445342862033,0.476881127029881
1.00251712234554,0.480856777229899
1.00558890182905,0.485596959975178
1.00866068131256,0.479729264837499
1.01173246079607,0.477697352243044
1.01480424027958,0.477237218295478
1.01787601976309,0.477777329341062
1.0209477992466,0.478167348836701
1.02401957873011,0.479748477860436
1.02709135821362,0.477555143117595
1.03016313769713,0.471159845178739
1.03323491718064,0.479079574854576
1.03630669666415,0.479992794477874
1.03937847614766,0.481791755270455
1.04245025563117,0.488057021157997
1.04552203511468,0.487992485028474
1.04859381459819,0.49055563556224
1.0516655940817,0.495872023243978
1.05473737356521,0.500127769098075
1.05780915304872,0.502167547091353
1.06088093253223,0.502920103907208
1.06395271201574,0.502916311210104
1.06702449149925,0.503526930651638
1.07009627098276,0.507195313215568
1.07316805046627,0.510441809883605
1.07623982994978,0.514741118256833
1.07931160943329,0.516883735722912
1.0823833889168,0.51859456939249
1.08545516840031,0.520650610636915
1.08852694788382,0.524690443233161
1.09159872736733,0.524495594619531
1.09467050685084,0.524949921577671
1.09774228633435,0.525379825482659
1.10081406581786,0.521205181709275
1.10388584530137,0.521643696945125
1.10695762478488,0.522046886883113
1.11002940426839,0.526172702504273
1.1131011837519,0.528262083790744
1.11617296323541,0.529589584740453
1.11924474271892,0.530779217458499
1.12231652220243,0.531737179331205
1.12538830168594,0.532864509151243
1.12846008116945,0.54041593280846
1.13153186065296,0.543256270850919
1.13460364013647,0.541709655927081
1.13767541961998,0.543407560847183
1.14074719910349,0.544667601687153
1.143818978587,0.548744623278353
1.14689075807051,0.551181148462585
1.14996253755402,0.552586007375246
1.15303431703753,0.553308150216896
1.15610609652104,0.553162983230991
1.15917787600455,0.555546429489575
1.16224965548806,0.559654438775503
1.16532143497157,0.56100881503619
1.16839321445508,0.563089144039347
1.17146499393859,0.563876292594432
1.1745367734221,0.564832935793891
1.17760855290561,0.570028072885303
1.18068033238912,0.570062768080334
1.18375211187263,0.573661401318388
1.18682389135614,0.576134688397644
1.18989567083965,0.577070391365055
1.19296745032316,0.573551309756374
1.19603922980667,0.574145272125773
1.19911100929018,0.577015511032124
1.20218278877369,0.578179125988221
1.2052545682572,0.576607091275734
1.20832634774071,0.578122972532962
1.21139812722422,0.578008716510791
1.21446990670773,0.581745442624653
1.21754168619124,0.583218718312912
1.22061346567475,0.5866643214889
1.22368524515826,0.58691011998505
1.22675702464177,0.586975081219819
1.22982880412528,0.587688612638433
1.23290058360879,0.590754813842602
1.2359723630923,0.593721095222318
1.23904414257581,0.600684671483516
1.24211592205932,0.604037569034804
1.24518770154283,0.605702372714544
1.24825948102634,0.606351809643968
1.25133126050985,0.608528274058091
1.25440303999336,0.609001689960841
1.25747481947687,0.612137150790557
1.26054659896038,0.612252268491901
1.26361837844389,0.613434115215966
1.2666901579274,0.613666872356137
1.26976193741091,0.613904428782959
1.27283371689442,0.61635696555586
1.27590549637793,0.618887903330276
1.27897727586144,0.620853373602522
1.28204905534495,0.628400470465799
1.28512083482846,0.630983026750411
1.28819261431197,0.632027011178877
1.29126439379549,0.631076657203135
1.294336173279,0.631529424767621
1.29740795276251,0.633532547575181
1.30047973224602,0.630846322693674
1.30355151172953,0.629447871310238
1.30662329121304,0.630030475517617
1.30969507069655,0.629417026856055
1.31276685018006,0.626323969506188
1.31583862966357,0.625062856712265
1.31891040914708,0.624911982496993
1.32198218863059,0.624251698505972
1.3250539681141,0.624862314815929
1.32812574759761,0.626871414541851
1.33119752708112,0.627527527280873
1.33426930656463,0.630274594529674
1.33734108604814,0.63081851874225
1.34041286553165,0.63365168604563
1.34348464501516,0.637587322761556
1.34655642449867,0.638265933911454
1.34962820398218,0.640604124262918
1.35269998346569,0.640707818670045
1.3557717629492,0.642187423619594
1.35884354243271,0.644487161405361
1.36191532191622,0.649093545766212
1.36498710139973,0.650508453999205
1.36805888088324,0.654231147108617
1.37113066036675,0.657015736341645
1.37420243985026,0.660569800063588
1.37727421933377,0.664606911578371
1.38034599881728,0.667347471299416
1.38341777830079,0.669079042133618
